address,suburb,postcode,state,orientation,gnaf_pid,property_centroid_x,property_centroid_y,property_area,property_perimeter,nearest_point_x,nearest_point_y,angle_to_road,road_id,distance_to_road
171 EDINBURGH ROAD,CASTLECRAG,2068,NSW,West,GANSW704360694,335131.98933833314,6258674.039697831,561.6946905504954,107.55258031917543,335121.3335121565,6258675.131170698,174.15160817561346,50,1.8938177294610965
194 EDINBURGH ROAD,CASTLECRAG,2068,NSW,North,GANSW704360711,335289.1031029911,6258641.387393488,821.7068792834249,125.19813649449503,335285.1576527723,6258667.212557625,98.68622240074649,54,8.992118224126168
192 EDINBURGH ROAD,CASTLECRAG,2068,NSW,North,GANSW704360709,335268.1583608695,6258638.751274644,753.4776507380504,134.0533499919731,335264.3004332475,6258664.026766097,98.67836704508404,54,8.900961314641282
1 THE CITADEL,CASTLECRAG,2068,NSW,West,GANSW704360765,335256.0325321368,6258626.965514913,941.4214024857687,140.95035047400626,335230.60668348876,6258619.702769233,-164.05831779336444,51,10.000873638675953
190 EDINBURGH ROAD,CASTLECRAG,2068,NSW,Northeast,GANSW704360707,335205.7209418302,6258621.203431115,702.8668340988262,112.02376618360618,335223.4521556229,6258632.157627102,31.707426429891417,51,9.004740181085934
188 EDINBURGH ROAD,CASTLECRAG,2068,NSW,North,GANSW704360705,335185.45108588226,6258623.075438381,657.7810387760032,110.17479575206286,335181.31685921847,6258651.564221277,98.25699199273694,54,8.786593057393013
184 EDINBURGH ROAD,CASTLECRAG,2068,NSW,North,GANSW704360702,335159.4820157976,6258620.5249284,1373.2894989899632,149.6955788965747,335155.520905766,6258647.820771829,98.25699199282057,54,8.530114488966785
182 EDINBURGH ROAD,CASTLECRAG,2068,NSW,Northwest,GANSW704360700,335132.3324602336,6258617.008845667,701.5438848423765,115.74396049832765,335121.77389967,6258640.252830311,114.42988383697282,54,7.981000924579202
180 EDINBURGH ROAD,CASTLECRAG,2068,NSW,Northwest,GANSW704360699,335119.0706180368,6258602.057359839,860.4032416601832,122.39901221600383,335096.54572061787,6258618.872807433,143.25766156007478,54,8.457935385409298
32 THE BATTLEMENT,CASTLECRAG,2068,NSW,Southeast,GANSW704344311,335143.25098757417,6258568.043540824,932.6907626847986,135.7609816243422,335160.1215913031,6258538.347026484,-60.39907284860543,149,8.932305623604885
44 RAEBURN AVENUE,CASTLECRAG,2068,NSW,East,GANSW704369750,334387.3398759533,6258673.946559766,685.1232567624534,113.20128243182312,334409.1231000647,6258682.082497091,20.480436585565254,15,6.211703938717383
34 THE BATTLEMENT,CASTLECRAG,2068,NSW,South,GANSW704344313,335159.84732647095,6258577.204623891,922.2260860387315,138.0934976956276,335171.534258135,6258542.961524615,-71.15558377836867,149,8.502167377511125
38 THE BATTLEMENT,CASTLECRAG,2068,NSW,Southeast,GANSW704346906,335193.766454548,6258581.037424202,780.1140089006973,126.85715447902723,335211.8680986979,6258555.97639745,-54.15932149849796,149,8.309221869592895
36 THE BATTLEMENT,CASTLECRAG,2068,NSW,South,GANSW704344315,335177.62293090526,6258579.112369867,779.5820780170272,129.2770877982851,335181.35735989426,6258545.63283735,-83.63532944587168,149,8.403910119926351
40 THE BATTLEMENT,CASTLECRAG,2068,NSW,East,GANSW704346908,335212.1035612815,6258589.540999086,868.6899716412915,125.6805934110367,335230.9282497707,6258582.767326687,-19.790211991876067,51,7.932341975252515
7 THE CITADEL,CASTLECRAG,2068,NSW,South,GANSW704365972,335260.89226863993,6258569.610801686,792.1070992359494,141.52456070463157,335263.85155617876,6258557.046662009,-76.7464339357561,52,4.5536371740623975
5 THE CITADEL,CASTLECRAG,2068,NSW,West,GANSW704365971,335264.01595122786,6258585.878931228,769.3992671649082,128.37913478019348,335233.7026547149,6258593.092082927,166.61519371889187,51,10.611053801713448
3 THE CITADEL,CASTLECRAG,2068,NSW,West,GANSW704363370,335262.83585095615,6258604.216962001,764.8113627390886,124.07489241231698,335233.8409959136,6258604.011636328,-179.59426947130743,51,10.246163176253127
37 THE BATTLEMENT,CASTLECRAG,2068,NSW,North,GANSW704344316,335204.9246134259,6258517.644757914,825.803498341547,130.2501151230558,335213.55149217404,6258541.783521848,70.33377447053536,55,4.9329128878036705
11 THE CITADEL,CASTLECRAG,2068,NSW,North,GANSW704360766,335279.486237215,6258543.0886404,805.0408930952987,134.92768682745785,335273.9063072865,6258559.416999074,108.86696232917653,52,4.4100227914151136
9 THE CITADEL,CASTLECRAG,2068,NSW,North,GANSW704365973,335262.15454017365,6258551.485840065,873.8090468325195,146.75330023081813,335261.0028133174,6258556.375684969,103.25356606457943,52,0.0
30 THE BATTLEMENT,CASTLECRAG,2068,NSW,Southeast,GANSW704344309,335128.9388683829,6258552.261603879,786.3531408827878,118.8070751026495,335148.97465516324,6258531.586488024,-45.899706084795056,149,8.586011863577546
28 THE BATTLEMENT,CASTLECRAG,2068,NSW,Southeast,GANSW704344306,335115.7426945794,6258535.226665427,774.4782973162282,115.06712493159505,335137.11317314126,6258518.853981869,-37.45700938343842,149,8.737207953068754
33 THE BATTLEMENT,CASTLECRAG,2068,NSW,Northwest,GANSW704344312,335169.7679831012,6258516.339738429,770.4943673814112,124.81528559417097,335157.96246488305,6258537.120425752,119.60092715164429,149,5.911087925193276
35 THE BATTLEMENT,CASTLECRAG,2068,NSW,North,GANSW704344314,335187.4991377054,6258520.195728567,732.8845979691852,125.30228402618673,335184.6211815335,6258545.996895902,96.36467055400826,149,6.194170587479859
31 THE BATTLEMENT,CASTLECRAG,2068,NSW,Southeast,GANSW704344310,335155.0228219,6258500.390867607,727.6453817530519,116.70985329097402,335174.01614895614,6258485.5548794735,-37.99395785515058,81,2.795109998466264
29 THE BATTLEMENT,CASTLECRAG,2068,NSW,Southeast,GANSW704344307,335145.319970119,6258485.6950398,675.0100896361896,113.86341460053788,335163.2101076314,6258471.720770466,-37.99395785509947,81,2.564182733512712
27 THE CITADEL,CASTLECRAG,2068,NSW,Southwest,GANSW704363369,335219.5773115287,6258508.339805018,754.3409007930661,125.83509015919559,335205.94076966,6258482.971877856,-118.26027433785367,81,4.291051488129914
25 THE CITADEL,CASTLECRAG,2068,NSW,Southwest,GANSW704363368,335232.7655175618,6258499.481881754,706.294129030237,123.07922322346799,335219.8665544843,6258475.486065295,-118.260274337852,81,4.1135561378610355
23 THE CITADEL,CASTLECRAG,2068,NSW,Southwest,GANSW704363367,335246.71437115286,6258490.319412499,826.2555749429339,129.10134965030397,335234.5094725176,6258467.61475742,-118.26027433769815,81,3.8271923974673894
21 THE CITADEL,CASTLECRAG,2068,NSW,Southwest,GANSW704363366,335261.7054391346,6258480.386395636,779.3560599653512,132.70727144845193,335251.8296256394,6258458.861826604,-114.64640750189561,81,2.055990350957916
19 THE CITADEL,CASTLECRAG,2068,NSW,Northeast,GANSW704363365,335278.9996288938,6258480.294756437,811.9275483286776,130.9866335598111,335289.10317165364,6258485.095820864,25.4164235545708,63,0.0
77 THE BULWARK,CASTLECRAG,2068,NSW,Northeast,GANSW704352782,335204.8049070023,6258461.031852311,602.7163422758142,107.2689421269878,335214.2094549155,6258478.527041983,61.73972566232777,81,0.0
75 THE BULWARK,CASTLECRAG,2068,NSW,Northeast,GANSW704352780,335220.3470948549,6258456.852246033,568.241829320182,103.9733709166423,335228.01044941484,6258471.1083105225,61.73972566226893,81,0.0
79 THE BULWARK,CASTLECRAG,2068,NSW,North,GANSW704352784,335188.7183315082,6258462.19373281,642.376084310581,113.54621511976346,335192.5618092331,6258485.477600076,80.62668717179567,81,3.183631454437274
27 THE BATTLEMENT,CASTLECRAG,2068,NSW,Southeast,GANSW704344305,335135.2134562789,6258472.471756112,659.5107563691039,113.1043947427554,335152.96546797396,6258458.6053790385,-37.993957853963956,81,2.3394797416684003
25 THE BATTLEMENT,CASTLECRAG,2068,NSW,Southeast,GANSW704344303,335124.73460620886,6258458.580268143,736.5913310522701,116.97154936999179,335142.38624544616,6258445.040350917,-37.49047438017419,81,2.1826058759543385
23 THE BATTLEMENT,CASTLECRAG,2068,NSW,Southeast,GANSW704344301,335113.5696637816,6258444.048245439,734.4634811541641,116.87430216648582,335131.2326146585,6258430.499651475,-37.490474379475536,81,2.0958145464427322
"UNIT 2, 81 THE BULWARK",CASTLECRAG,2068,NSW,Northwest,GANSW710653327,335162.93270894396,6258448.949959671,580.2955037083576,99.42622993545143,335152.05836205365,6258457.444083999,142.00604214625744,81,0.21968305971123572
81 THE BULWARK,CASTLECRAG,2068,NSW,Northwest,GANSW704349559,335162.93270894396,6258448.949959671,580.2955037083576,99.42622993545143,335152.05836205365,6258457.444083999,142.00604214625744,81,0.21968305971123572
"UNIT 1, 81 THE BULWARK",CASTLECRAG,2068,NSW,Northwest,GANSW707913691,335162.93270894396,6258448.949959671,580.2955037083576,99.42622993545143,335152.05836205365,6258457.444083999,142.00604214625744,81,0.21968305971123572
83 THE BULWARK,CASTLECRAG,2068,NSW,Northwest,GANSW704349561,335151.39440418914,6258432.416304925,599.0728042982925,101.10949531540267,335139.6267342698,6258441.442847702,142.50952562046277,81,0.49894668053866353
85 THE BULWARK,CASTLECRAG,2068,NSW,Northwest,GANSW704349563,335140.4916936481,6258415.787747514,605.9972113780293,103.72560971142819,335127.55778377154,6258425.7088696705,142.50952562111658,81,0.6028785015042429
87 THE BULWARK,CASTLECRAG,2068,NSW,Northwest,GANSW704349565,335130.9847258615,6258399.000462147,717.2376092856271,111.11987425971529,335114.24740685674,6258407.506740888,153.05930726271737,81,0.35301074174367897
80 THE BULWARK,CASTLECRAG,2068,NSW,North,GANSW704349558,335196.3150801172,6258411.720633518,579.0706928443168,105.49016324019979,335193.69486553466,6258434.68488982,96.50928068276717,80,6.431856257379006
67 THE BULWARK,CASTLECRAG,2068,NSW,South,GANSW704346946,335279.425083156,6258420.361631989,779.5207662158688,122.56381395611845,335272.5856064086,6258393.332310961,-104.2000140664945,80,6.792635853624896
69 THE BULWARK,CASTLECRAG,2068,NSW,North,GANSW704346948,335262.51661781565,6258426.036250013,746.1326517698689,119.95638212910741,335270.7738264584,6258450.169926951,71.11189198612874,81,2.013917112263365
71 THE BULWARK,CASTLECRAG,2068,NSW,Northeast,GANSW704349542,335247.29779016663,6258436.440545558,767.5329506799931,118.5189399628571,335256.58414585295,6258456.680377358,65.35359249848969,81,0.7161239376934144
73 THE BULWARK,CASTLECRAG,2068,NSW,Northeast,GANSW704352778,335233.80230674276,6258447.725959581,565.8852295068189,104.66327414637917,335242.2553011209,6258463.4509833995,61.73972566180154,81,0.08042912086173967
68 THE BULWARK,CASTLECRAG,2068,NSW,North,GANSW704346947,335287.49484409916,6258361.495035467,772.6130699620649,119.38755472811282,335289.4466757849,6258390.588388303,86.16185903699979,80,8.237817020346185
80A THE BULWARK,CASTLECRAG,2068,NSW,Northeast,GANSW704349557,335238.0620423179,6258341.191394884,4953.942291613868,612.5361916148249,335261.02813884325,6258396.25680287,67.36047652070333,80,8.206329113202948
70-72 THE BULWARK,CASTLECRAG,2068,NSW,North,GANSW718207679,335262.5191636109,6258368.750684733,1195.4058705974949,140.06824949217383,335268.9707337394,6258394.247015312,75.79998593400201,80,7.39422065030572
78 THE BULWARK,CASTLECRAG,2068,NSW,Northeast,GANSW704352783,335209.4646498985,6258398.010764068,737.5761067928929,127.06185936779184,335227.83643668104,6258419.974052706,50.088291959477985,80,6.431856257379006
76 THE BULWARK,CASTLECRAG,2068,NSW,Northeast,GANSW704352781,335223.434555183,6258385.667394404,779.1131805200293,123.30448742784796,335241.73561639,6258408.986948195,51.87536655389707,80,9.2968313104424
74 THE BULWARK,CASTLECRAG,2068,NSW,Northeast,GANSW704352779,335239.344786408,6258377.680958113,633.3740721212049,110.00419328109857,335254.29150414857,6258400.642068832,56.93756449349683,80,8.24480485757503
82 THE BULWARK,CASTLECRAG,2068,NSW,Northwest,GANSW704349560,335178.54814865114,6258387.630788638,588.878793121966,105.79411665253511,335154.70971554914,6258398.880165706,154.73733509039565,80,11.386905665689993
89 THE BULWARK,CASTLECRAG,2068,NSW,Northwest,GANSW704363359,335123.28986268584,6258381.59750302,640.8326534720746,107.0771764948444,335105.63883634476,6258390.568148203,153.05930726362485,81,1.5149641745855595
91 THE BULWARK,CASTLECRAG,2068,NSW,East,GANSW704360756,335116.09393268026,6258364.792439197,631.4092390310124,106.48497473055323,335135.531959702,6258358.534219675,-17.8463547150093,80,3.267598416091576
84 THE BULWARK,CASTLECRAG,2068,NSW,Northwest,GANSW704349562,335176.12091928796,6258370.564552734,608.3876412656784,110.02341956783852,335147.6808781827,6258383.985432574,154.73733508986325,80,11.789171895938452
86 THE BULWARK,CASTLECRAG,2068,NSW,Northwest,GANSW704349564,335167.2396294488,6258357.201199502,597.5906474389069,109.7445497743147,335140.9846044395,6258369.851179856,154.2746850101685,80,11.665914236558617
88 THE BULWARK,CASTLECRAG,2068,NSW,South,GANSW704363358,335163.80965808075,6258330.971393957,687.5897374957008,109.59320728954813,335157.8182750679,6258308.61119706,-104.99996727476602,80,9.187900277810119
88A THE BULWARK,CASTLECRAG,2068,NSW,Southwest,GANSW718270355,335186.84586762177,6258329.082297686,686.2143731149528,108.59623943709313,335175.80963099917,6258303.252235622,-113.13523874761638,80,9.445537389507518
196 EDINBURGH ROAD,CASTLECRAG,2068,NSW,North,GANSW704360712,335311.682350147,6258641.364365928,1014.3449470981622,134.49070232701342,335307.4665635726,6258670.585887629,98.20941381548933,54,9.060880710993493
198 EDINBURGH ROAD,CASTLECRAG,2068,NSW,East,GANSW704365914,335333.9245845251,6258644.801764553,837.2952700162031,126.73407352836621,335345.4179269578,6258643.206843339,-7.900431184377269,49,0.9321120409698076
198A EDINBURGH ROAD,CASTLECRAG,2068,NSW,East,GANSW710641435,335333.9245845251,6258644.801764553,837.2952700162031,126.73407352836621,335345.4179269578,6258643.206843339,-7.900431184377269,49,0.9321120409698076
197 EDINBURGH ROAD,CASTLECRAG,2068,NSW,South,GANSW710649248,335297.608545828,6258698.7945030425,1123.8737198990855,138.15699947043674,335300.44785413425,6258677.074772271,-82.5522516483011,45,3.1026271730231527
15 THE CITADEL,CASTLECRAG,2068,NSW,Southwest,GANSW704360768,335308.18448563403,6258518.240719814,816.2807669294957,123.52994513287499,335282.42414213193,6258501.054332295,-146.2901885289552,63,10.803963608532602
63 THE BULWARK,CASTLECRAG,2068,NSW,South,GANSW704346942,335317.156561219,6258415.272677583,651.2388374155652,117.09466003492375,335317.67384383606,6258389.461853041,-88.85187148543493,80,5.986582003967372
4 THE BARTIZAN,CASTLECRAG,2068,NSW,East,GANSW704341214,335335.300941262,6258485.657695171,694.0713567893167,125.41549990657379,335355.23392788885,6258481.887779596,-10.709820618596337,63,4.113327304323081
64 THE BULWARK,CASTLECRAG,2068,NSW,North,GANSW704346943,335322.2522161199,6258354.712239435,783.9240156829857,134.94271881876276,335321.55422992905,6258389.539621044,91.1481285146108,80,8.699995815804185
66 THE BULWARK,CASTLECRAG,2068,NSW,North,GANSW704346945,335307.427188381,6258358.124328082,713.9689233378224,124.22680435268197,335308.8687670555,6258389.285387808,87.35126063777433,80,8.079451932386569
6 THE LEE,MIDDLE COVE,2068,NSW,South,GANSW706384924,334378.9896701981,6258898.876460465,554.7935917082746,97.39611875834338,334404.590277977,6258834.609419721,-68.28026435039177,22,53.57282667439404
4 THE LEE,MIDDLE COVE,2068,NSW,South,GANSW706384926,334360.72224041354,6258893.798489537,661.7816401965309,108.56420201617436,334387.0787864428,6258827.633762818,-68.28026435056952,22,53.63499773228251
11 SUGARLOAF CRESCENT,CASTLECRAG,2068,NSW,South,GANSW704340908,334380.5178245201,6258858.050278815,630.0156370090664,119.30609327884201,334391.8733584439,6258829.543668048,-68.28026435058226,22,7.684004671514
9 SUGARLOAF CRESCENT,CASTLECRAG,2068,NSW,South,GANSW704366661,334367.7533181276,6258853.034392054,629.9618548634842,119.29689004523087,334379.1325122986,6258824.468385273,-68.28026435059212,22,7.750354415251587
7 SUGARLOAF CRESCENT,CASTLECRAG,2068,NSW,South,GANSW704366646,334354.98907132575,6258848.018134967,629.878973278612,119.28716917810314,334366.3917628775,6258819.393141027,-68.28026435061028,22,7.815694802691716
10 SUGARLOAF CRESCENT,CASTLECRAG,2068,NSW,North,GANSW704349166,334370.16100254323,6258785.664251117,649.9722178251659,128.20890496848767,334358.04901927034,6258816.069830907,111.71973564965232,22,7.30090296465385
8 SUGARLOAF CRESCENT,CASTLECRAG,2068,NSW,North,GANSW704366655,334357.80070208415,6258782.08405742,619.7299638106258,122.45006789945135,334346.15060587134,6258811.330129014,111.71973564969609,22,7.242860071746759
9 SUNNYSIDE CRESCENT,CASTLECRAG,2068,NSW,North,GANSW704343598,334375.13467807684,6258740.674529027,627.3129837619739,113.76533666979302,334346.8743588302,6258811.618434115,111.71973564943234,22,55.35468178509278
7 SUNNYSIDE CRESCENT,CASTLECRAG,2068,NSW,Southeast,GANSW704343591,334362.3137344102,6258731.402310398,568.5268144072945,105.0399233810857,334375.33824368886,6258708.472434531,-60.402783033205914,13,8.020374295283208
131 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,East,GANSW706371428,334382.6150010907,6258585.878195782,497.65410125346096,99.53188587642462,334437.41099617624,6258606.344256242,20.48043658588755,15,42.18894139793808
133 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,East,GANSW706371426,334377.07811858266,6258600.217348486,496.92679079128186,99.53615212278825,334432.0331947714,6258620.74282503,20.48043658591578,15,42.331680943337695
135 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,Northwest,GANSW710647043,334371.6326382081,6258614.453112104,491.1137065449553,99.19257573339434,334333.02774600213,6258684.928579407,118.71294684334305,13,64.91694649758477
"UNIT 1, 135 EASTERN VALLEY WAY",CASTLECRAG,2068,NSW,Northwest,GANSW717188240,334371.6326382081,6258614.453112104,491.1137065449553,99.19257573339434,334333.02774600213,6258684.928579407,118.71294684334305,13,64.91694649758477
137 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,Northwest,GANSW706371423,334366.17941473494,6258628.559035035,489.1325575199126,99.10581536419554,334334.7766547598,6258685.886592694,118.71294684334721,13,49.93906397163161
139 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,Northwest,GANSW706371421,334360.7392697478,6258642.73029974,497.0842064622826,99.69680970940718,334336.5631550429,6258686.865197781,118.71294684367977,13,34.745516353483445
141 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,Northwest,GANSW704359998,334356.05485253606,6258658.436538982,586.0150812613426,103.34081633761875,334339.5777156482,6258688.516506976,118.71294684348287,13,20.98418580087159
46 RAEBURN AVENUE,CASTLECRAG,2068,NSW,East,GANSW704369752,334380.43012952385,6258691.728599709,689.0958158275972,110.54550238727582,334402.44874972885,6258699.952456429,20.480436586616797,15,6.4556514162750105
45 RAEBURN AVENUE,CASTLECRAG,2068,NSW,Northeast,GANSW704369751,334427.5791113838,6258691.977560044,669.1937241433257,127.61591497653689,334435.6118293994,6258703.518649044,55.161681627064276,13,5.069816097056818
42 RAEBURN AVENUE,CASTLECRAG,2068,NSW,East,GANSW704369748,334392.05112820835,6258657.832507627,563.7486731287081,108.54481678785308,334414.98158863554,6258666.396932613,20.48043658488447,15,6.049363347090897
41 RAEBURN AVENUE,CASTLECRAG,2068,NSW,West,GANSW704369747,334447.2134356151,6258659.069217835,565.9030877584714,109.21236058772874,334421.3292707584,6258649.401597381,-159.5195634147954,15,9.010471409739973
43 RAEBURN AVENUE,CASTLECRAG,2068,NSW,Northeast,GANSW704369749,334443.453620797,6258673.324485861,615.1263535898147,115.3894063155378,334455.0517718242,6258689.9882468665,55.1616816263421,13,6.332862706769106
29 SUNNYSIDE CRESCENT,CASTLECRAG,2068,NSW,Southwest,GANSW704352854,334514.2054008901,6258682.1043212805,557.3509716801645,103.32859562896954,334498.59771356423,6258659.679818371,-124.83831837370967,13,9.172125946222819
31 SUNNYSIDE CRESCENT,CASTLECRAG,2068,NSW,Southwest,GANSW704341179,334527.70237446035,6258673.914074051,593.1926072262313,108.11692333952273,334510.0208940347,6258651.209628924,-127.9102939037211,13,9.32020148375585
27 SUNNYSIDE CRESCENT,CASTLECRAG,2068,NSW,Southwest,GANSW704352852,334502.1148901246,6258691.658883455,588.4312113891264,106.5402242922397,334485.97294893744,6258668.4667858975,-124.83831837367605,13,9.095987498828668
25 SUNNYSIDE CRESCENT,CASTLECRAG,2068,NSW,Southwest,GANSW704352850,334489.7964461592,6258700.894062142,607.540801265658,108.97850225999167,334473.344385568,6258677.256397388,-124.83831837344506,13,9.020233724795265
23 SUNNYSIDE CRESCENT,CASTLECRAG,2068,NSW,Southwest,GANSW704352848,334477.5815378328,6258710.330868791,633.3255474757774,112.20131151234368,334460.6910318692,6258686.063263206,-124.83831837366847,13,8.944042012016988
36 RUTLAND AVENUE,CASTLECRAG,2068,NSW,Northeast,GANSW704345945,334502.55185977503,6258617.574974525,545.4332151915619,107.30498126918866,334521.67653419694,6258642.132596994,52.08970609595192,13,14.70267951816849
2A SUNNYSIDE CRESCENT,CASTLECRAG,2068,NSW,Northeast,GANSW704352844,334484.7226511787,6258651.224441387,815.6449012010717,132.45441519172851,334493.2151563264,6258663.426134207,55.16168162600724,13,5.270496608427679
2 SUNNYSIDE CRESCENT,CASTLECRAG,2068,NSW,Northeast,GANSW704352845,334484.7226511787,6258651.224441387,815.6449012010717,132.45441519172851,334493.2151563264,6258663.426134207,55.16168162600724,13,5.270496608427679
38 RUTLAND AVENUE,CASTLECRAG,2068,NSW,Northeast,GANSW704345946,334497.11242188554,6258631.697839081,558.3154510890413,108.10870268694275,334511.44430087943,6258650.101126157,52.089706096524814,13,7.130308887827214
39 RAEBURN AVENUE,CASTLECRAG,2068,NSW,West,GANSW704369745,334452.65524100297,6258644.9339398565,552.5648959692832,108.44423161641663,334426.62860832486,6258635.213108305,-159.51956341488824,15,9.191895504681112
40 RAEBURN AVENUE,CASTLECRAG,2068,NSW,East,GANSW704375574,334397.46432484064,6258643.557450258,557.2230093191323,108.25961847140157,334420.32323961623,6258652.095153262,20.480436585727414,15,5.892818530612782
38 RAEBURN AVENUE,CASTLECRAG,2068,NSW,East,GANSW704369744,334402.88660082506,6258629.464305465,551.1512295913345,107.92424516239915,334425.6063763004,6258637.950040559,20.48043658632454,15,5.736022602232061
37 RAEBURN AVENUE,CASTLECRAG,2068,NSW,West,GANSW704369743,334458.1474032161,6258630.769973403,568.243578163055,109.23283142304317,334431.9435139106,6258620.982937289,-159.5195634151519,15,9.369772730792477
35 RAEBURN AVENUE,CASTLECRAG,2068,NSW,West,GANSW704369741,334463.6377168451,6258616.546107592,557.2269286597398,108.54391685873422,334437.27782650705,6258606.700805786,-159.51956341375802,15,9.552957295377162
36 RAEBURN AVENUE,CASTLECRAG,2068,NSW,East,GANSW704369742,334408.3692882641,6258615.33204286,561.8628293141102,108.62195924876261,334430.9097303463,6258623.750797729,20.48043658567982,15,5.535728264461528
34 RAEBURN AVENUE,CASTLECRAG,2068,NSW,East,GANSW704369740,334413.8122370764,6258601.079925865,562.1696376120999,108.70380192378987,334436.24750442075,6258609.459398437,20.48043658577916,15,5.374433525233697
32 RAEBURN AVENUE,CASTLECRAG,2068,NSW,East,GANSW704369738,334419.3342278772,6258586.778311864,566.604113272741,108.9221674503462,334441.6111786376,6258595.098653896,20.480436585501806,15,5.221746144636924
31 RAEBURN AVENUE,CASTLECRAG,2068,NSW,West,GANSW704369737,334474.68358333997,6258588.1092115,562.4778757959771,108.80412475099172,334447.9508867911,6258578.124668232,-159.51956341385466,15,9.913676266762545
33 RAEBURN AVENUE,CASTLECRAG,2068,NSW,West,GANSW704369739,334469.1506464176,6258602.3626724975,564.6782101205157,108.89698217527273,334442.60165573005,6258592.446742552,-159.51956341437418,15,9.73290224171045
34 RUTLAND AVENUE,CASTLECRAG,2068,NSW,East,GANSW704345944,334508.038693129,6258603.450407823,558.4560158371539,107.9825413285921,334531.0361109885,6258611.525610802,19.347969854718055,158,5.7229906853545565
32 RUTLAND AVENUE,CASTLECRAG,2068,NSW,East,GANSW704345943,334513.58972976735,6258589.142935158,559.7873542701192,108.11166335447001,334536.11783289764,6258597.053345215,19.347969855160173,158,5.22269805407772
"UNIT 1, 29 RAEBURN AVENUE",CASTLECRAG,2068,NSW,West,GANSW707908371,334480.17993585113,6258573.942062583,557.5545193858464,108.63339628406098,334453.26734848,6258563.890330893,-159.51956341359278,15,10.094707376615954
29 RAEBURN AVENUE,CASTLECRAG,2068,NSW,West,GANSW706433428,334480.17993585113,6258573.942062583,557.5545193858464,108.63339628406098,334453.26734848,6258563.890330893,-159.51956341359278,15,10.094707376615954
30 RUTLAND AVENUE,CASTLECRAG,2068,NSW,East,GANSW704345942,334519.1192442872,6258574.862162222,556.7722369736377,108.01676409083717,334541.18884631566,6258582.611576402,19.347969855002425,158,4.754006024009384
28 RUTLAND AVENUE,CASTLECRAG,2068,NSW,East,GANSW704345940,334524.5154312405,6258560.70713924,549.6799637835962,107.59103605834619,334546.20591670764,6258568.323432249,19.347969856092785,158,4.2535706107961015
27 RAEBURN AVENUE,CASTLECRAG,2068,NSW,West,GANSW704369733,334485.5821926463,6258559.720974105,566.5607624964847,109.08359247746719,334458.58997071395,6258549.639499262,-159.51956341514676,15,10.271561841519766
30 RAEBURN AVENUE,CASTLECRAG,2068,NSW,East,GANSW704369736,334424.77914998436,6258572.615504137,551.5450044378363,108.12323112596657,334446.9199212305,6258580.884983727,20.480436585965116,15,5.083731653579519
129 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,East,GANSW706371430,334388.0568254007,6258571.722130597,483.35504763564614,98.59501119639789,334442.7171495185,6258592.137518553,20.48043658576828,15,42.072320879491286
127 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,East,GANSW706371432,334393.51593775686,6258557.520169226,499.48555481818346,99.53338284281851,334448.0404627582,6258577.884836817,20.480436586055916,15,41.94758911520204
28 RAEBURN AVENUE,CASTLECRAG,2068,NSW,East,GANSW704369734,334430.22323318175,6258558.407271157,570.7961788539741,109.22178448139334,334452.2434502378,6258566.631724292,20.48043658529415,15,4.927297113761263
"UNIT 1, 125 EASTERN VALLEY WAY",CASTLECRAG,2068,NSW,East,GANSW707914593,334399.0474077036,6258543.2071181135,489.9524553897338,98.96238609624822,334453.4090461863,6258563.510948313,20.48043658553947,15,41.78390698645037
"UNIT 2, 125 EASTERN VALLEY WAY",CASTLECRAG,2068,NSW,East,GANSW707910087,334399.0474077036,6258543.2071181135,489.9524553897338,98.96238609624822,334453.4090461863,6258563.510948313,20.48043658553947,15,41.78390698645037
125 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,East,GANSW710647044,334399.0474077036,6258543.2071181135,489.9524553897338,98.96238609624822,334453.4090461863,6258563.510948313,20.48043658553947,15,41.78390698645037
26 RAEBURN AVENUE,CASTLECRAG,2068,NSW,East,GANSW704369732,334435.7849808511,6258544.03879352,565.1150045248262,109.01481485231106,334457.6339075522,6258552.19927047,20.48043658610277,15,4.771441746988821
24 RAEBURN AVENUE,CASTLECRAG,2068,NSW,East,GANSW704369731,334441.2047303161,6258529.792756004,561.5174523547595,108.8254217664231,334462.9366759471,6258538.077752752,20.868639904398876,15,4.696910114976102
123 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,East,GANSW710652943,334404.5002046541,6258528.942451773,495.68646503048285,99.2821147955689,334458.7521392034,6258549.205308042,20.48043658523394,15,41.680714965413806
121 EASTERN VALLEY WAY,CASTLECRAG,2068,NSW,South,GANSW706371437,334409.9761097778,6258514.782575232,482.20410216592376,98.37828183569604,334410.29719191935,6258505.01992516,-88.11628782277855,14,2.554202928337792
